date,state,total_enrolments,age_0_5,age_5_17,age_18_greater,num_districts,total_bio_updates,bio_age_5_17,bio_age_17_,total_demo_updates,demo_age_5_17,demo_age_17_,total_updates
2025-09-23,Manipur,147.0,58.0,88.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-23,Meghalaya,368.0,91.0,189.0,88.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-23,Mizoram,32.0,23.0,9.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-23,Nagaland,103.0,21.0,72.0,10.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-23,Odisha,1630.0,1330.0,299.0,1.0,668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-23,Puducherry,30.0,27.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-23,Punjab,1032.0,916.0,105.0,11.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-23,Rajasthan,4153.0,2295.0,1837.0,21.0,807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-23,Sikkim,25.0,11.0,14.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-23,Tamil Nadu,3119.0,2654.0,461.0,4.0,1333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-23,Telangana,1173.0,903.0,264.0,6.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-23,Tripura,136.0,88.0,48.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-23,Uttar Pradesh,7557.0,2997.0,4493.0,67.0,1459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-23,Uttarakhand,386.0,319.0,67.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-23,West Bengal,3275.0,2342.0,926.0,7.0,947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,Andaman And Nicobar Islands,6.0,4.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,Andhra Pradesh,1591.0,1415.0,167.0,9.0,898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,Arunachal Pradesh,38.0,20.0,18.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,Assam,1638.0,1226.0,402.0,10.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,Bihar,6279.0,3192.0,3056.0,31.0,849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,Chandigarh,41.0,39.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,Chhattisgarh,875.0,681.0,183.0,11.0,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,Dadra And Nagar Haveli And Daman And Diu,36.0,30.0,5.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,Delhi,649.0,494.0,131.0,24.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,Goa,30.0,27.0,2.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,Gujarat,2587.0,1944.0,626.0,17.0,706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,Haryana,1038.0,955.0,80.0,3.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,Himachal Pradesh,228.0,208.0,19.0,1.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,Jammu And Kashmir,609.0,515.0,94.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,Jharkhand,1843.0,1132.0,707.0,4.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,Karnataka,2054.0,1801.0,233.0,20.0,961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,Kerala,758.0,574.0,180.0,4.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,Ladakh,5.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,Lakshadweep,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,Madhya Pradesh,5002.0,3838.0,1148.0,16.0,729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,Maharashtra,4855.0,3541.0,1300.0,14.0,1214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,Manipur,181.0,74.0,105.0,2.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,Meghalaya,400.0,91.0,209.0,100.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,Mizoram,53.0,37.0,14.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,Nagaland,112.0,20.0,82.0,10.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,Odisha,1693.0,1404.0,286.0,3.0,681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,Puducherry,38.0,37.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,Punjab,1060.0,924.0,124.0,12.0,366.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,Rajasthan,4995.0,3093.0,1883.0,19.0,877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,Sikkim,27.0,15.0,12.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,Tamil Nadu,3405.0,3025.0,379.0,1.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,Telangana,1282.0,1021.0,257.0,4.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,Tripura,102.0,66.0,35.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,Uttar Pradesh,8454.0,3935.0,4452.0,67.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,Uttarakhand,445.0,374.0,71.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-24,West Bengal,4163.0,3134.0,1010.0,19.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,Andaman And Nicobar Islands,8.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,Andhra Pradesh,1449.0,1257.0,176.0,16.0,827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,Arunachal Pradesh,29.0,17.0,12.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,Assam,1809.0,1306.0,494.0,9.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,Bihar,5914.0,3057.0,2822.0,35.0,827.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,Chandigarh,29.0,27.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,Chhattisgarh,1102.0,930.0,167.0,5.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,Dadra And Nagar Haveli And Daman And Diu,13.0,13.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,Delhi,633.0,471.0,147.0,15.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,Goa,32.0,26.0,2.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,Gujarat,2219.0,1683.0,509.0,27.0,676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,Haryana,815.0,732.0,79.0,4.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,Himachal Pradesh,199.0,172.0,25.0,2.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,Jammu And Kashmir,459.0,360.0,98.0,1.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,Jharkhand,1762.0,1162.0,595.0,5.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,Karnataka,2001.0,1757.0,228.0,16.0,957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,Kerala,596.0,452.0,143.0,1.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,Lakshadweep,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,Madhya Pradesh,4475.0,3408.0,1047.0,20.0,721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,Maharashtra,4199.0,3002.0,1176.0,21.0,1154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,Manipur,192.0,94.0,95.0,3.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,Meghalaya,337.0,84.0,189.0,64.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,Mizoram,51.0,34.0,17.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,Nagaland,97.0,26.0,65.0,6.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,Odisha,2051.0,1698.0,352.0,1.0,746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,Puducherry,33.0,29.0,4.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,Punjab,922.0,805.0,111.0,6.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,Rajasthan,4803.0,3012.0,1773.0,18.0,861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,Sikkim,21.0,8.0,13.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,Tamil Nadu,3024.0,2685.0,338.0,1.0,1349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,Telangana,851.0,648.0,198.0,5.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,Tripura,78.0,49.0,29.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,Uttar Pradesh,8746.0,4107.0,4572.0,67.0,1568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,Uttarakhand,442.0,371.0,71.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-25,West Bengal,3931.0,3056.0,865.0,10.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,Andaman And Nicobar Islands,6.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,Andhra Pradesh,998.0,857.0,134.0,7.0,644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,Arunachal Pradesh,46.0,23.0,23.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,Assam,1238.0,888.0,347.0,3.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,Bihar,4200.0,2125.0,2060.0,15.0,774.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,Chandigarh,32.0,28.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,Chhattisgarh,797.0,648.0,145.0,4.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,Dadra And Nagar Haveli And Daman And Diu,18.0,18.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,Delhi,460.0,350.0,101.0,9.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,Goa,29.0,26.0,2.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,Gujarat,1461.0,1078.0,369.0,14.0,578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,Haryana,767.0,711.0,56.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,Himachal Pradesh,167.0,149.0,16.0,2.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,Jammu And Kashmir,373.0,296.0,76.0,1.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,Jharkhand,1250.0,824.0,425.0,1.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,Karnataka,936.0,834.0,95.0,7.0,608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,Kerala,436.0,335.0,99.0,2.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,Ladakh,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,Madhya Pradesh,3227.0,2448.0,768.0,11.0,664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,Maharashtra,2932.0,2080.0,842.0,10.0,1042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,Manipur,146.0,56.0,90.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,Meghalaya,322.0,89.0,179.0,54.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,Mizoram,50.0,42.0,8.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,Nagaland,130.0,36.0,81.0,13.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,Odisha,1111.0,891.0,218.0,2.0,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,Puducherry,28.0,27.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,Punjab,649.0,555.0,90.0,4.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,Rajasthan,3387.0,2262.0,1116.0,9.0,792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,Sikkim,18.0,6.0,11.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,Tamil Nadu,2546.0,2187.0,358.0,1.0,1204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,Telangana,580.0,442.0,134.0,4.0,356.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,Tripura,64.0,40.0,24.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,Uttar Pradesh,6222.0,2979.0,3191.0,52.0,1429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,Uttarakhand,371.0,317.0,54.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-26,West Bengal,2654.0,2047.0,603.0,4.0,913.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-27,Andhra Pradesh,357.0,280.0,73.0,4.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-27,Arunachal Pradesh,20.0,7.0,12.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-27,Assam,478.0,314.0,158.0,6.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-27,Bihar,1853.0,811.0,1024.0,18.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-27,Chandigarh,10.0,8.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-27,Chhattisgarh,186.0,171.0,14.0,1.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-27,Dadra And Nagar Haveli And Daman And Diu,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-27,Delhi,247.0,187.0,58.0,2.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-27,Goa,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-27,Gujarat,218.0,156.0,61.0,1.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-27,Haryana,230.0,212.0,15.0,3.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-27,Himachal Pradesh,54.0,49.0,5.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-27,Jammu And Kashmir,155.0,123.0,30.0,2.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-27,Jharkhand,416.0,284.0,131.0,1.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-27,Karnataka,248.0,189.0,48.0,11.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-27,Kerala,364.0,220.0,144.0,0.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-27,Ladakh,4.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-27,Madhya Pradesh,1000.0,772.0,221.0,7.0,453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-27,Maharashtra,898.0,601.0,295.0,2.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-27,Manipur,73.0,27.0,46.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-27,Meghalaya,28.0,7.0,16.0,5.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-27,Mizoram,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-27,Nagaland,59.0,27.0,30.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-27,Odisha,388.0,308.0,79.0,1.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-27,Puducherry,21.0,20.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-27,Punjab,224.0,205.0,18.0,1.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-27,Rajasthan,1129.0,720.0,406.0,3.0,505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-27,Sikkim,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-27,Tamil Nadu,1099.0,893.0,204.0,2.0,743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-27,Telangana,236.0,180.0,56.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-27,Tripura,3.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-27,Uttar Pradesh,2683.0,1165.0,1485.0,33.0,1036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-27,Uttarakhand,124.0,101.0,22.0,1.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-27,West Bengal,779.0,594.0,178.0,7.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-28,Andhra Pradesh,23.0,20.0,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-28,Assam,107.0,56.0,50.0,1.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-28,Bihar,444.0,157.0,273.0,14.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-28,Chandigarh,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-28,Chhattisgarh,31.0,27.0,2.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-28,Delhi,33.0,16.0,17.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-28,Gujarat,10.0,7.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-28,Haryana,30.0,28.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-28,Himachal Pradesh,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-28,Jammu And Kashmir,23.0,15.0,8.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-28,Jharkhand,59.0,44.0,15.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-28,Karnataka,101.0,79.0,20.0,2.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-28,Kerala,4.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-28,Madhya Pradesh,61.0,51.0,10.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-28,Maharashtra,117.0,80.0,35.0,2.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-28,Manipur,9.0,2.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-28,Meghalaya,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-28,Mizoram,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-28,Nagaland,5.0,2.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-28,Odisha,14.0,12.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-28,Punjab,7.0,6.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-28,Rajasthan,186.0,115.0,69.0,2.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-28,Tamil Nadu,56.0,37.0,19.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-28,Telangana,12.0,10.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-28,Tripura,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-28,Uttar Pradesh,755.0,365.0,375.0,15.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-28,Uttarakhand,35.0,27.0,8.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-28,West Bengal,321.0,233.0,86.0,2.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,Andaman And Nicobar Islands,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,Andhra Pradesh,188.0,159.0,29.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,Arunachal Pradesh,52.0,19.0,33.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,Assam,209.0,92.0,113.0,4.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,Bihar,751.0,167.0,565.0,19.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,Chandigarh,6.0,5.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,Chhattisgarh,116.0,89.0,27.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,Dadra And Nagar Haveli And Daman And Diu,3.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,Delhi,84.0,54.0,24.0,6.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,Goa,18.0,15.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,Gujarat,246.0,186.0,60.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,Haryana,130.0,116.0,13.0,1.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,Himachal Pradesh,25.0,21.0,4.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,Jammu And Kashmir,60.0,52.0,8.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,Jharkhand,87.0,45.0,42.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,Karnataka,286.0,236.0,44.0,6.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,Kerala,141.0,100.0,41.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,Madhya Pradesh,470.0,336.0,129.0,5.0,283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,Maharashtra,580.0,374.0,201.0,5.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,Manipur,46.0,6.0,37.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,Meghalaya,218.0,59.0,155.0,4.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,Mizoram,14.0,11.0,3.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,Nagaland,114.0,30.0,84.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,Odisha,109.0,76.0,33.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,Puducherry,28.0,27.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,Punjab,117.0,91.0,25.0,1.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,Rajasthan,431.0,255.0,172.0,4.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,Sikkim,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,Tamil Nadu,547.0,399.0,148.0,0.0,451.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,Telangana,136.0,102.0,34.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,Tripura,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,Uttar Pradesh,1490.0,452.0,992.0,46.0,735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,Uttarakhand,67.0,54.0,12.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-29,West Bengal,124.0,69.0,52.0,3.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-30,Andhra Pradesh,32.0,17.0,14.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-30,Arunachal Pradesh,52.0,14.0,38.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-30,Assam,104.0,51.0,53.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-30,Bihar,170.0,11.0,150.0,9.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
